208,8,2016-04-11,10:43:59,10:44:26,27,Arakelyan,Aircraft,Prop Arrival,,0
209,8,2016-04-11,10:47:17,10:48:14,57,Arakelyan,Aircraft,Prop Arrival,,0
210,8,2016-04-11,10:50:54,10:51:13,19,Arakelyan,Aircraft,Jet Arrival,,0
211,8,2016-04-11,10:52:46,10:53:00,14,Arakelyan,Aircraft,Jet Arrival,,0
212,8,2016-04-11,10:54:55,10:55:43,48,Arakelyan,Aircraft,Jet Arrival,,0
213,8,2016-04-11,10:57:27,10:57:49,22,Arakelyan,Aircraft,Jet Arrival,,0
214,8,2016-04-11,10:59:08,10:59:56,48,Arakelyan,Aircraft,Jet Arrival,,0
215,8,2016-04-11,11:01:21,11:01:37,16,Arakelyan,Aircraft,Jet Arrival,,0
216,8,2016-04-11,11:02:53,11:03:33,40,Arakelyan,Aircraft,Jet Arrival,,0
217,8,2016-04-11,11:03:46,11:04:03,17,Arakelyan,Aircraft,Jet Arrival,,0
218,8,2016-04-11,11:04:52,11:05:22,30,Arakelyan,Aircraft,Jet Arrival,,0
219,8,2016-04-11,11:07:07,11:07:38,31,Arakelyan,Aircraft,Prop Arrival,,0
220,8,2016-04-11,11:08:43,11:09:26,43,Arakelyan,Aircraft,Jet Arrival,,0
221,8,2016-04-11,11:10:43,11:10:56,13,Arakelyan,Aircraft,Prop Arrival,,0
222,8,2016-04-11,11:12:22,11:12:39,17,Arakelyan,Aircraft,Jet Arrival,,0
223,8,2016-04-11,11:13:43,11:14:05,22,Arakelyan,Aircraft,Jet Arrival,,0
224,8,2016-04-11,11:15:53,11:16:33,40,Arakelyan,Aircraft,Jet Arrival,,0
225,8,2016-04-11,11:17:34,11:18:05,31,Arakelyan,Aircraft,Jet Arrival,,0
226,8,2016-04-11,11:20:10,11:20:31,21,Arakelyan,Aircraft,Jet Arrival,,0
227,8,2016-04-11,11:22:00,11:22:18,18,Arakelyan,Aircraft,Prop Arrival,,0
228,8,2016-04-11,11:23:17,11:23:47,30,Arakelyan,Aircraft,Jet Arrival,,0
229,8,2016-04-11,11:25:23,11:25:37,14,Arakelyan,Aircraft,Jet Arrival,,0
230,8,2016-04-11,11:26:39,11:26:57,18,Arakelyan,Aircraft,Jet Arrival,,0
231,8,2016-04-11,11:28:05,11:28:28,23,Arakelyan,Aircraft,Jet Arrival,,0
232,8,2016-04-11,11:29:55,11:30:15,20,Arakelyan,Aircraft,Jet Arrival,,0
233,8,2016-04-11,11:31:30,11:31:56,26,Arakelyan,Aircraft,Jet Arrival,,0
234,8,2016-04-11,11:33:50,11:34:10,20,Arakelyan,Aircraft,Jet Arrival,,0
235,8,2016-04-11,11:35:24,11:35:57,33,Arakelyan,Aircraft,Jet Arrival,,0
236,8,2016-04-11,11:37:05,11:37:20,15,Arakelyan,Aircraft,Jet Arrival,,0
237,8,2016-04-11,11:38:52,11:39:01,9,Arakelyan,Aircraft,Jet Arrival,,0
238,8,2016-04-11,11:40:14,11:40:36,22,Arakelyan,Aircraft,Jet Arrival,,0
239,8,2016-04-11,11:42:58,11:43:13,15,Arakelyan,Aircraft,Jet Arrival,,0
240,9,2016-04-11,12:56:06,12:56:33,27,Arakelyan,Aircraft,Jet Arrival,,0
241,9,2016-04-11,12:57:39,12:57:54,15,Arakelyan,Aircraft,Jet Arrival,,0
242,9,2016-04-11,12:58:14,12:58:35,21,Arakelyan,Traffic,Auto,,0
243,9,2016-04-11,12:59:59,13:00:57,58,Arakelyan,Aircraft,Jet Arrival,,0
244,9,2016-04-11,13:01:58,13:02:11,13,Arakelyan,Aircraft,Jet Arrival,,0
