Tuynman,Teacher,4/7/2016,13:27:25,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:27:39,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:27:54,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:28:08,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:28:30,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:28:40,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:28:53,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:29:00,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:29:08,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:29:37,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:30:05,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:30:30,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:31:30,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:31:47,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:32:07,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:32:09,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:32:22,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:36:06,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:38:05,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:39:17,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:40:08,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:40:46,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:40:54,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:41:13,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:41:55,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:45:16,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:45:37,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:49:41,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:51:17,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,13:51:30,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,13:52:44,Teaching,On,0,,,
Tuynman,Session,4/7/2016,13:53:04,Teacher,End,,0,,
Tuynman,Session,4/7/2016,13:53:08,Teacher,Begin,English,0,,
Tuynman,Teacher,4/7/2016,13:53:10,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,14:05:52,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,14:06:19,Teaching,On,0,,,
Tuynman,Session,4/7/2016,14:08:40,Teacher,End,,0,,
Tuynman,Session,4/7/2016,14:08:44,Teacher,Begin,Science,0,,
Tuynman,Teacher,4/7/2016,14:08:45,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,14:12:32,Raising Voice,On,0,,,
Tuynman,Teacher,4/7/2016,14:12:39,Raising Voice,Off,0,,,
Tuynman,Teacher,4/7/2016,14:12:44,Raising Voice,On,0,,,
Tuynman,Teacher,4/7/2016,14:13:02,Raising Voice,Off,0,,,
Tuynman,Teacher,4/7/2016,14:13:16,Raising Voice,On,0,,,
Tuynman,Teacher,4/7/2016,14:13:22,Raising Voice,Off,0,,,
Tuynman,Teacher,4/7/2016,14:16:02,Teaching,Off,0,,,
Tuynman,Teacher,4/7/2016,14:16:05,Teaching,On,0,,,
Tuynman,Teacher,4/7/2016,14:20:09,Raising Voice,On,0,,,
Tuynman,Teacher,4/7/2016,14:20:12,Raising Voice,Off,0,,,
Tuynman,Teacher,4/7/2016,14:20:20,Teaching,Off,0,,,
